gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
4509013796	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/294640676	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:294640676:3208514					8			male																																		2023-12-15									unspecified trap									Europe					BE	East Flanders		Beveren														51.24133	4.16858	WGS84	25																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
4509011684	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/294808896	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:294808896:3211869					5			male																																		2023-12-18									unspecified trap									Europe					BE	East Flanders		Beveren														51.24422	4.18113	WGS84	25																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
4509011681	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/294378954	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:294378954:3203951					1																																					2023-10-17									catch by net									Europe					BE	West Flanders		Damme														51.25751	3.28196	WGS84	15																																										unverified		https://waarnemingen.be/species/10083								Procambarus clarkii								Animalia																species		(Girard, 1852)	Rode Amerikaanse rivierkreeft	ICZN			
4509010788	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/295792671	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:295792671:3229495					16			male																																		2024-01-06									unspecified trap									Europe					BE	East Flanders		Beveren														51.24444	4.18139	WGS84	999																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
4509010781	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/294972913	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:294972913:3214202					2			female																																		2023-12-22									unspecified trap									Europe					BE	East Flanders		Beveren														51.24220	4.17645	WGS84	999																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
4509010778	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/294640676	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:294640676:3208515					1			female																																		2023-12-15									unspecified trap									Europe					BE	East Flanders		Beveren														51.24133	4.16858	WGS84	25																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
4509009644	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/295792761	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:295792761					1			male																																		2024-01-06									unspecified trap									Europe					BE	East Flanders		Beveren														51.24130	4.16872	WGS84	999																																										approved on photographic evidence		https://waarnemingen.be/species/561247								Procambarus acutus								Animalia																species		(Girard, 1852)	Gestreepte Amerikaanse rivierkreeft	ICZN			
4509009343	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/295167198	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:295167198					12			male																																		2023-12-27									unspecified trap									Europe					BE	East Flanders		Beveren														51.24565	4.18344	WGS84	999																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
4509007639	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/293987499	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:293987499					1				adult																																	2023-11-29									casual observation									Europe					BE	Flemish Brabant		Leuven														50.89334	4.72535	WGS84	10																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
4509004054	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/294640783	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:294640783					1			male																																		2023-12-15									unspecified trap									Europe					BE	East Flanders		Beveren														51.24417	4.18111	WGS84	25																																										approved on photographic evidence		https://waarnemingen.be/species/561247								Procambarus acutus								Animalia																species		(Girard, 1852)	Gestreepte Amerikaanse rivierkreeft	ICZN			
4509002470	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/293694444	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:293694444					1																																					2023-11-23									casual observation									Europe					BE	Brussels Capital Region		Watermaal-Bosvoorde / Watermael-Boitsfort														50.80851	4.42838	WGS84	30																																										approved on photographic evidence		https://waarnemingen.be/species/9358								Pontastacus leptodactylus								Animalia																species		(Eschscholtz, 1823)	Galicische rivierkreeft	ICZN			
4509002299	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/295168067	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:295168067					1			female																																		2023-12-27									unspecified trap									Europe					BE	East Flanders		Beveren														51.24439	4.18129	WGS84	4																																										approved on photographic evidence		https://waarnemingen.be/species/561247								Procambarus acutus								Animalia																species		(Girard, 1852)	Gestreepte Amerikaanse rivierkreeft	ICZN			
4509002166	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/294973004	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:294973004					1			male																																		2023-12-22									unspecified trap									Europe					BE	East Flanders		Beveren														51.24218	4.17641	WGS84	999																																										approved on photographic evidence		https://waarnemingen.be/species/561247								Procambarus acutus								Animalia																species		(Girard, 1852)	Gestreepte Amerikaanse rivierkreeft	ICZN			
4509001372	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/292477674	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:292477674					1																																					2023-11-06									casual observation									Europe					BE	Antwerp		Ranst														51.20204	4.60917	WGS84	30																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
4508999910	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/294474688	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:294474688					1			male																																		2023-12-11									casual observation									Europe					BE	East Flanders		Beveren														51.24074	4.17365	WGS84	25																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
4508999309	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/275429399	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:275429399					1																																					2017-08-31									casual observation									Europe					BE	West Flanders		Lichtervelde														51.04667	3.12917	WGS84	999																																										approved on expert judgement		https://waarnemingen.be/species/561247								Procambarus acutus								Animalia																species		(Girard, 1852)	Gestreepte Amerikaanse rivierkreeft	ICZN			
4508226720														AGE-WFD	Fish-AGE		HumanObservation			Taxon status for Luxembourg: [] | Sample measurement: Altitude  320 metres Exact |	DSS004390001C635			Carole Molitor			47	Individuals																																			2020-9-17							2020-9-17/2020-9-17	"[""Fliessgewässer""]"	Electrofishing					Norme (mesures hydrobiologiques): IPR NF XPT90-383 (2008)														L122020A01												50.1351	6.13773	WSG84				77828, 133430			LUX																														Considered Correct		Molitor Carole														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
